Nombre Comunidad Autónoma,Nombre Provincia,Nombre municipio,Número de observaciones muestrales,Población (INE),Población declarante (IRPF),Renta imponible agregada (IRPF),Renta imponible media (por declarante),Renta imponible media (por habitante),Renta mediana,Índice de Gini ,"Índice de Atkinson 0,5",Top 1%,"Top 0,5%","Top 0,1%",Quintil 1,Quintil 2,Quintil 3,Quintil 4,Quintil 5,COD_INE_CAPITAL,LATITUD_ETRS89,LONGITUD_ETRS89,Porcentaje de Poblacion Declarante
"Balears, Illes","Balears, Illes",Alaior,313.0,8972.0,3904.0,72549164.16,18583.29,8086.17522960321,13520.54,0.44954294,0.18586891,10.3998,6.855666,2.660412,3.949009,10.27197,14.96059,21.50528,49.31315,7002,39.93484767,4.13954133,0.43513152028533214
"Balears, Illes","Balears, Illes",ALARO                              ,147.0,5018.0,2047.0,48887109.04,23882.32,9742.34935033878,13576.94,0.57228529,0.289608,18.31701,12.63215,2.526429,2.674503,7.308179,10.78543,17.60752,61.62437,7001,39.70531287,2.78929422,0.4079314467915504
"Balears, Illes","Balears, Illes",Alcúdia,371.0,17435.0,7375.0,139299958.75,18888.13,7989.673573272154,12508.13,0.47841086,0.20542343,10.15487,6.602885,1.822187,3.785966,9.617831,13.808,19.66604,53.12216,7003,39.85133232,3.12052167,0.4229997132205334
"Balears, Illes","Balears, Illes",Andratx,309.0,10939.0,4232.0,76358187.6,18043.05,6980.362702257976,13600.35,0.44126054,0.18328359,10.06197,6.40817,1.914966,3.934355,10.63568,15.1138,21.34355,48.97261,7005,39.57698567,2.42166738,0.3868726574641192
"Balears, Illes","Balears, Illes",Artà,268.0,6802.0,3102.0,51718405.199999996,16672.6,7603.411526021758,12074.63,0.4440219,0.18308662,8.204241,5.745471,3.076427,2.69395,8.784806,15.15098,26.11896,47.2513,7006,39.6959618,3.35420478,0.4560423404880917
"Balears, Illes","Balears, Illes",Binissalem,201.0,6773.0,2986.0,60415200.519999996,20232.82,8920.005982577883,14934.18,0.44546539,0.168828,6.973095,4.08484,0.6872303,4.40681,9.480823000000001,14.27836,22.70492,49.12909,7008,39.68898957,2.84218549,0.4408681529602835
"Balears, Illes","Balears, Illes",Bunyola,192.0,5792.0,2853.0,76888578.24000001,26950.08,13274.961712707183,19985.79,0.49344008,0.21330206,8.212877,5.279446,0.7577216,2.725273,8.039096,13.83049,22.50023,52.90491,7010,39.69606038,2.69938561,0.4925759668508287
"Balears, Illes","Balears, Illes",Calvià,1431.0,47934.0,19558.0,470646645.70000005,24064.15,9818.639080819461,14702.61,0.52889187,0.25225443,14.70359,10.79479,5.099164,3.378164,8.331841,12.23125,18.80543,57.25331,7011,39.56588920000001,2.50248281,0.4080193599532691
"Balears, Illes","Balears, Illes",Campos,365.0,8759.0,4048.0,73666394.56,18198.22,8410.365859116338,13461.24,0.46107368,0.20152213,12.2001,9.841135,7.039191,3.415987,9.297238,14.99429,20.51615,51.77633,7013,39.43054249,3.01814674,0.46215321383719604
"Balears, Illes","Balears, Illes",Capdepera,362.0,10885.0,4862.0,74172192.38,15255.49,6814.16558383096,12167.1,0.38606515,0.1376831,5.973451,3.558424,0.8934652,4.881689,11.91659,16.27323,22.5728,44.35569,7014,39.70272083,3.43335832,0.44666972898484153
"Balears, Illes","Balears, Illes","Castell, Es",241.0,7629.0,3336.0,66541257.12,19946.42,8722.146692882421,14100.91,0.47980357,0.22487508,14.97565,11.98288,4.871652,4.138255,9.229531,14.71087,19.06582,52.85553,7064,39.87832753,4.28966629,0.4372788045615415
"Balears, Illes","Balears, Illes",Ciutadella de Menorca,951.0,28017.0,11783.0,211452769.14000002,17945.58,7547.302321447693,12451.72,0.45627807,0.18599188,9.36258,6.18621,1.721648,3.763392,9.772121,14.24736,21.49076,50.72637,7015,40.00191941,3.83794037,0.42056608487703895
"Balears, Illes","Balears, Illes",Eivissa,1438.0,44114.0,19945.0,433801157.15,21749.87,9833.639142902479,14092.04,0.49298305,0.22055662,13.15817,9.778394,4.306329,3.548504,8.847677,13.39494,21.64887,52.56001,7026,38.90666947,1.43622903,0.4521240422541597
"Balears, Illes","Balears, Illes",Felanitx,700.0,17443.0,7689.0,134572262.88,17501.92,7714.972360259129,12360.08,0.44498665,0.17833021,9.590757,6.134457,1.948848,4.579986,10.42433,14.09985,20.94869,49.94714,7022,39.46872493,3.14917515,0.4408072005962277
"Balears, Illes","Balears, Illes",Formentera,224.0,8442.0,2687.0,53120485.279999994,19769.44,6292.405268893626,10581.43,0.55776806,0.26973237,10.33181,5.499895,0.9071733,2.594276,6.757587,11.1105,19.68744,59.8502,7024,38.7053186,1.4281037,0.318289504856669
"Balears, Illes","Balears, Illes",Inca,948.0,28306.0,12859.0,234145158.94,18208.66,8271.926762523846,14171.83,0.41896697,0.15929093,7.939608,5.008789,1.523275,4.223533,10.80325,15.36795,22.17045,47.43482,7027,39.72118528,2.91196747,0.4542853105348689
"Balears, Illes","Balears, Illes",Lloseta,172.0,5493.0,2374.0,40108421.379999995,16894.87,7301.733366102311,11343.11,0.46171989,0.19036214,7.427759,4.233131,0.7600091,3.422218,9.9366,14.02004,21.33053,51.29061,7029,39.71897118,2.86747096,0.4321864190788276
"Balears, Illes","Balears, Illes",Llucmajor,783.0,33222.0,15422.0,345921783.02,22430.41,10412.431010173981,15211.0,0.47494422,0.19802448,8.996387,6.011907,1.872294,3.516466,8.906932,13.70517,22.44352,51.42791,7031,39.49075501,2.89030165,0.46421046294624047
"Balears, Illes","Balears, Illes",Manacor,1297.0,37963.0,16524.0,293974848.71999997,17790.78,7743.720167531543,12541.17,0.48029737,0.20830859,11.74786,7.770809,1.715231,3.689644,9.512726,14.0492,20.04575,52.70267,7033,39.56889081,3.20952136,0.4352659168137397
"Balears, Illes","Balears, Illes",Maó,894.0,28284.0,12324.0,271286733.12,22012.88,9591.526414934238,15306.67,0.49455845,0.23436972,15.11128,12.06867,7.357984,3.436153,9.362034,14.06268,20.12312,53.01601,7032,39.88752218,4.26546555,0.4357233771743742
"Balears, Illes","Balears, Illes",Marratxí,930.0,31120.0,15531.0,374887899.24,24138.04,12046.526325192803,17996.77,0.426714,0.16631848,8.712868,5.748076,1.924912,4.03566,10.93353,15.19639,21.59668,48.23774,7036,39.64163014,2.75307947,0.4990681233933162
"Balears, Illes","Balears, Illes",Muro,213.0,6741.0,3052.0,51327193.120000005,16817.56,7614.180851505712,12232.3,0.39423724,0.13488457,4.602299,3.025242,1.095913,5.128559,9.957448,15.38762,26.66813,42.85824,7039,39.73685393,3.05731321,0.45275181723779856
"Balears, Illes","Balears, Illes",Palma de Mallorca,12190.0,383107.0,169400.0,3924257722.0,23165.63,10243.242023768817,15772.37,0.48432016,0.21525105,12.83639,9.36138,4.360809,3.642954,9.27673,13.7405,20.57916,52.76066,7040,39.57114699,2.65181698,0.44217411845776766
"Balears, Illes","Balears, Illes","Pobla, Sa",441.0,12141.0,5409.0,89469674.00999999,16540.89,7369.217857672349,12975.94,0.4297845,0.17406109,10.8252,7.635436,2.024865,4.21358,10.91209,15.79345,20.55751,48.52337,7044,39.77003222,3.02339911,0.44551519644180876
"Balears, Illes","Balears, Illes",Pollença,513.0,16570.0,6693.0,132636720.39,19817.23,8004.630077851539,13677.94,0.47858247,0.20793024,11.55866,8.268736,3.695579,3.675563,9.541324,13.89616,20.05334,52.83362,7042,39.87749578,3.01575353,0.403922751961376
"Balears, Illes","Balears, Illes",PORRERES                           ,209.0,5052.0,2268.0,36898613.64,16269.23,7303.763586698337,10920.27,0.50091451,0.22051941,9.783011,6.065425,1.23586,3.473488,9.287606,13.26178,18.02062,55.9565,7043,39.5149701,3.02406691,0.4489311163895487
"Balears, Illes","Balears, Illes",Sant Antoni de Portmany,659.0,19889.0,8157.0,140727418.95,17252.35,7075.64075368294,12682.65,0.4498807,0.18529761,11.37955,6.99879,1.554612,4.589961,10.59257,14.68122,19.27162,50.86464,7046,38.98087489,1.30418187,0.4101262004122882
"Balears, Illes","Balears, Illes",SANT JOAN DE LABRITJA              ,103.0,5198.0,1249.0,22712677.81,18184.69,4369.503233936129,11467.4,0.51971333,0.24450327,12.63325,6.437987,1.072998,3.759854,8.211284,12.86722,15.88867,59.27296,7050,39.07784991,1.51409527,0.24028472489419006
"Balears, Illes","Balears, Illes",Sant Josep de sa Talaia,549.0,20136.0,6857.0,133483641.89,19466.77,6629.104186034962,13375.58,0.45091966,0.18263394,10.1093,6.770902,1.871206,3.94266,10.10778,14.25832,21.64454,50.0467,7048,38.92188093,1.29287595,0.3405343663090981
"Balears, Illes","Balears, Illes",Sant Llorenç des Cardassar,343.0,8095.0,4016.0,60980711.04,15184.44,7533.132926497838,10935.34,0.45692731,0.18964361,10.17805,6.237795,1.406331,4.302106,9.997057,14.22888,19.29848,52.17348,7051,39.61076123,3.28575127,0.4961087090796788
"Balears, Illes","Balears, Illes",Sant Lluís,192.0,6414.0,2607.0,54491305.44,20901.92,8495.682170252572,13301.43,0.52318324,0.23799148,8.985329,4.909099,0.8716816,2.908997,8.241567,12.81881,19.07223,56.9584,7052,39.84899059,4.25863295,0.40645463049579045
"Balears, Illes","Balears, Illes",Santa Eulalia del Río,830.0,28361.0,10399.0,202487352.19000003,19471.81,7139.640781002081,13209.58,0.48687095,0.21668928,12.71823,9.186643,4.729818,3.485893,8.79082,13.48403,20.14867,54.09059,7054,38.98383613,1.52911819,0.3666654913437467
"Balears, Illes","Balears, Illes",Santa Margalida,318.0,10608.0,4683.0,84132202.35000001,17965.45,7931.014550339367,13397.66,0.4147184,0.16007713,11.24502,8.857161,4.812511,4.62962,11.37848,14.78569,20.93184,48.27437,7055,39.70308972,3.10127212,0.44145927601809953
"Balears, Illes","Balears, Illes",Santa María del Camí,207.0,5497.0,2698.0,60017360.74,22245.13,10918.202790613062,15543.38,0.45791648,0.18702703,8.434381,4.719701,0.7625921,3.643281,10.06876,14.43372,20.8687,50.98553,7056,39.64709883,2.77975044,0.4908131708204475
"Balears, Illes","Balears, Illes",Santanyí,355.0,11720.0,4946.0,86766787.72,17542.82,7403.309532423208,10036.38,0.54249775,0.258237,14.58294,9.60487,1.692931,3.617283,8.142872,11.29791,16.21461,60.72733,7057,39.35450328,3.12944446,0.42201365187713313
"Balears, Illes","Balears, Illes",Sóller,390.0,13194.0,5179.0,106329686.47,20530.93,8058.942433681977,13389.71,0.48345672,0.20736854,10.34633,6.109098,1.470405,3.372411,9.409199,13.61367,21.02831,52.57641,7061,39.7644573,2.71413767,0.39252690616947095
"Balears, Illes","Balears, Illes",Son Servera,208.0,11392.0,4454.0,65883701.620000005,14792.03,5783.330549508428,11085.54,0.41985782,0.17804751,13.78484,10.89083,2.918435,5.562167,11.03497,14.86549,20.70374,47.83364,7062,39.62043877,3.36006337,0.3909761235955056
Canarias,Palmas (Las),Valsequillo de Gran Canaria,229.0,8853.0,3025.0,52303823.0,17290.52,5908.033773861967,12592.94,0.43904367,0.1690042,7.547084,4.553606,0.9604598,4.154636,9.985547,14.8093,22.93929,48.11122,35031,27.98926186,-15.49707567,0.3416920817801875
Canarias,"Palmas, Las",Agaete,180.0,5710.0,1884.0,30078493.32,15965.23,5267.687096322242,10580.47,0.44017833,0.16580508,5.611528,3.094078,0.4927626,3.812936,9.519814,14.03488,24.25363,48.37873,35001,28.09862641,-15.69904438,0.3299474605954466
Canarias,"Palmas, Las",Agüimes,851.0,27310.0,10657.0,167064993.35,15676.55,6117.356036250458,12222.52,0.4281303,0.16975949,7.945578,5.553936,2.396586,3.893731,10.51551,15.84878,22.68541,47.05658,35002,27.90513756,-15.44475728,0.3902233614060784
Canarias,"Palmas, Las","Aldea de San Nicolás, La",288.0,8431.0,2753.0,30649974.9,11133.3,3635.3902146839046,7230.79,0.49683813,0.23712134,11.77394,8.826014,5.013167,2.941057,8.540772,14.25505,21.71942,52.5437,35020,27.98416471,-15.78024028,0.3265330328549401
Canarias,"Palmas, Las",Antigua,241.0,9204.0,2848.0,45604255.04,16012.73,4954.829969578444,11423.45,0.47601517,0.23649179,19.86664,15.02998,2.702035,4.118321,10.04024,14.51486,19.32816,51.99841,35003,28.4216333,-14.01328308,0.30943068231203824
Canarias,"Palmas, Las",Arrecife,1651.0,56834.0,23116.0,375581833.2,16247.7,6608.400485624802,12041.96,0.46020804,0.20640958,13.51414,11.07448,7.442817,4.353842,10.32955,14.68081,20.2294,50.4064,35004,28.96023609,-13.5515188,0.40672836682267655
Canarias,"Palmas, Las",Arucas,1026.0,35280.0,14395.0,260251523.5,18079.3,7376.743863378685,14582.86,0.40475872,0.14670347,5.314297,3.346055,1.018581,4.3344,10.79064,15.93035,24.57697,44.36764,35006,28.11709976,-15.52148745,0.40802154195011336
Canarias,"Palmas, Las",Firgas,188.0,7369.0,2604.0,43626686.88,16753.72,5920.299481612159,13418.34,0.43612367,0.17312356,8.412965,5.612617,1.016251,3.61121,9.901151,15.5108,24.7886,46.18824,35008,28.10598434,-15.56124728,0.35337223503867554
Canarias,"Palmas, Las",Gáldar,848.0,23776.0,9689.0,147699503.56,15244.04,6212.125822678331,11322.07,0.44361621,0.17586854,6.600927,4.37957,1.354092,3.463817,9.673621,15.14228,23.16635,48.55394,35009,28.14347581,-15.65408077,0.4075117765814266
Canarias,"Palmas, Las",Haría,119.0,5049.0,1492.0,26536518.04,17785.87,5255.7967993662105,14919.34,0.40266937,0.15089692,4.918295,3.088743,0.5750973,3.778774,9.285183,16.61302,27.63499,42.68803,35010,29.14532138,-13.49658876,0.2955040602099426
Canarias,"Palmas, Las",Ingenio,852.0,28132.0,11478.0,168734405.04,14700.68,5997.952688753021,12201.83,0.39238348,0.14041839,4.895472,2.891806,0.8286999,3.893874,11.01376,16.94943,23.8596,44.28334,35011,27.91838839,-15.442240400000001,0.408005118726006
Canarias,"Palmas, Las",Mogán,528.0,18547.0,6050.0,94575354.5,15632.29,5099.226532592872,11795.46,0.4597442,0.19524463,7.468288,4.803028,1.271174,3.263697,9.881007,14.96834,22.05084,49.83611,35012,27.88249513,-15.72255059,0.3261983070038281
Canarias,"Palmas, Las",Moya,216.0,7974.0,2774.0,42267049.64,15236.86,5300.608181590168,13607.7,0.38803595,0.1404131,3.988017,2.307456,0.5417583,4.070802,11.23191,16.68827,26.87141,41.13761,35013,28.10941605,-15.58252139,0.34788061198896414
Canarias,"Palmas, Las","Oliva, La",525.0,20084.0,6666.0,98993566.32000001,14850.52,4928.976614220275,12105.72,0.40258993,0.15221574,7.647123,5.156738,2.235385,4.127959,11.45887,16.10457,22.48752,45.82108,35014,28.60953732,-13.92631762,0.33190599482174865
Canarias,"Palmas, Las",Pájara,595.0,19424.0,6858.0,97888966.02000001,14273.69,5039.588448311368,12371.09,0.35226372,0.12407201,6.24927,4.152483,1.744599,5.623364,13.15115,17.5335,22.7727,40.91928,35015,28.34935048,-14.10567266,0.3530683690280066
Canarias,"Palmas, Las","Palmas de Gran Canaria, Las",11369.0,377203.0,150993.0,3350999728.44,22193.08,8883.80985421643,15490.49,0.48762052,0.21800523,12.65402,9.446255,4.4408,3.387346,8.990099,14.04511,21.23965,52.3378,35016,28.09937855,-15.41336841,0.4002963921283765
Canarias,"Palmas, Las",Puerto del Rosario,1114.0,31808.0,15524.0,282879725.16,18222.09,8893.351520372235,14245.3,0.42866467,0.16705225,7.950884,5.126788,1.954831,4.021123,10.09757,15.79049,23.6882,46.40261,35017,28.49756179,-13.85922764,0.4880533199195171
Canarias,"Palmas, Las",San Bartolomé,604.0,18050.0,6814.0,117987408.16,17315.44,6536.698513019391,12154.43,0.41777479,0.1495741,5.236568,3.068131,0.9558482,4.745473,10.61213,14.56459,23.50014,46.57767,35018,28.99986827,-13.61201137,0.37750692520775625
Canarias,"Palmas, Las",San Bartolomé de Tirajana,1456.0,49601.0,17042.0,296895669.21999997,17421.41,5985.679103647103,12847.59,0.47572432,0.2157204,10.9035,7.971215,4.300692,2.977824,9.426622,14.92051,21.76299,50.91204,35019,27.92399728,-15.57142263,0.3435817826253503
Canarias,"Palmas, Las",Santa Brígida,637.0,18919.0,7394.0,225635525.82,30516.03,11926.398108779533,19494.98,0.51808153,0.2367574,12.84836,9.283495,3.711338,2.987078,7.818121,12.64168,20.34207,56.21104,35021,28.03191886,-15.498227800000002,0.39082403932554577
Canarias,"Palmas, Las",Santa Lucía de Tirajana,2090.0,58335.0,24799.0,339829376.65000004,13703.35,5825.480014571013,10693.1,0.42891638,0.1733928,9.422245,6.719342,2.888518,4.165546,10.71107,15.63363,21.82924,47.6605,35022,27.91144865,-15.54038408,0.42511356818376617
Canarias,"Palmas, Las",Santa María de Guía de Gran Canaria,462.0,14081.0,5225.0,84179139.0,16110.84,5978.207442653221,12705.0,0.45976723,0.1944162,9.933599,6.965885,1.786649,3.18963,9.525,15.55399,22.85233,48.87906,35023,28.13769858,-15.63102238,0.3710673957815496
Canarias,"Palmas, Las",Teguise,426.0,17688.0,7054.0,141783424.88,20099.72,8015.797426503844,13630.19,0.48463572,0.20725093,8.579274,5.759388,1.672001,3.530852,8.289589,13.83437,23.5094,50.83579,35024,29.05792308,-13.55819728,0.39880144730891
Canarias,"Palmas, Las",Telde,2985.0,98399.0,37420.0,644493640.8000001,17223.24,6549.798684945986,12675.62,0.43981908,0.17782008,9.749137,6.986569,2.854853,3.860284,10.16819,15.08124,22.32165,48.56863,35026,27.9942018,-15.41666551,0.38028841756521914
Canarias,"Palmas, Las",Teror,381.0,12290.0,4329.0,73265554.44,16924.36,5961.395804719284,13464.74,0.39954164,0.15138404,7.580439,5.127761,1.960324,4.025979,11.36553,16.25109,23.74486,44.61255,35027,28.05843717,-15.54591284,0.3522375915378356
Canarias,"Palmas, Las",Tías,492.0,18263.0,5826.0,106509592.02,18281.77,5831.987735859388,11427.18,0.52228161,0.25673215,17.47413,13.35951,2.750727,3.499643,9.042192,12.68366,17.59155,57.18295,35028,28.95322984,-13.65011477,0.3190056398182117
Canarias,"Palmas, Las",Tinajo,166.0,5588.0,1932.0,29310062.88,15170.84,5245.179470293486,11915.71,0.4131417,0.15390823,5.363529,3.473379,0.4730659,4.23752,10.34317,15.99656,22.88794,46.53481,35029,29.06516354,-13.67493331,0.3457408732999284
Canarias,"Palmas, Las",Tuineje,272.0,13124.0,5103.0,76907261.97,15070.99,5860.04739180128,11876.38,0.41657059,0.15073493,4.802407,3.010642,1.102386,4.204253,10.6826,15.56116,21.79944,47.75254,35030,28.32398299,-14.04768321,0.3888296251142944
Canarias,"Palmas, Las",Vega de San Mateo,214.0,7611.0,2460.0,38892698.4,15810.04,5110.0641702798575,11330.34,0.41081728,0.14911687,5.395279,3.263203,0.8361236,5.057195,11.48257,14.72694,20.1942,48.5391,35033,28.00908468,-15.53095404,0.3232163973196689
Canarias,"Palmas, Las",Yaiza,295.0,10894.0,4115.0,66517658.2,16164.68,6105.898494584175,12988.37,0.4083617,0.15422897,8.556322,6.094833,2.653267,4.830932,10.6377,16.11915,21.37412,47.0381,35034,28.95079969,-13.76346053,0.3777308610244171
Canarias,Santa Cruz de Tenerife,Adeje,1201.0,38245.0,12464.0,214619111.67999998,17219.12,5611.690722447378,11855.59,0.51401168,0.26717863,18.4609,15.30011,10.61733,3.022977,8.508402,13.80183,19.66347,55.00332,38001,28.12049369,-16.72245684,0.32589881030200024
Canarias,Santa Cruz de Tenerife,Arafo,145.0,5310.0,1710.0,29089767.6,17011.56,5478.298983050848,12468.26,0.44317587,0.17504218,5.246073,2.563457,0.3223874,3.469909,10.15872,15.51302,21.61761,49.24074,38004,28.33856062,-16.41680736,0.3220338983050847
Canarias,Santa Cruz de Tenerife,Arico,163.0,7565.0,2148.0,29852109.24,13897.63,3946.0818559153995,11600.74,0.41392599,0.15505994,5.621068,3.062148,0.6413265,3.92837,10.37241,16.37345,22.91007,46.4157,38005,28.17736039,-16.47913862,0.2839391936549901
Canarias,Santa Cruz de Tenerife,Arona,1799.0,72328.0,22772.0,328766195.59999996,14437.3,4545.48992921137,10978.84,0.44197529,0.18785013,11.27856,8.856204,5.210558,4.34823,10.49072,15.05648,21.27069,48.83387,38006,28.09912229,-16.67960607,0.31484349076429596
Canarias,Santa Cruz de Tenerife,Breña Alta,392.0,7184.0,2628.0,43462862.64,16538.38,6049.953040089087,10791.18,0.45528857,0.17932978,5.500616,3.127774,0.7158927,3.439873,8.100748,13.40788,25.46196,49.58953,38008,28.66152043,-17.78509536,0.3658129175946548
Canarias,Santa Cruz de Tenerife,Buenavista del Norte,179.0,5188.0,1482.0,16731113.1,11289.55,3224.963974556669,9592.92,0.41169163,0.15793225,6.056565,3.189212,0.4556018,4.328319,11.00269,16.36131,23.33351,44.97417,38010,28.37134859,-16.84981224,0.2856592135697764
Canarias,Santa Cruz de Tenerife,Candelaria,723.0,22477.0,8959.0,185967159.22000003,20757.58,8273.664600258044,16642.55,0.43312185,0.17101859,6.898886,4.332922,1.282357,3.265404,9.786023,15.86202,24.27396,46.81259,38011,28.35121551,-16.36893514,0.3985852204475686
Canarias,Santa Cruz de Tenerife,Frontera,124.0,5644.0,1650.0,22830670.5,13836.77,4045.122342310418,10569.8,0.45458073,0.19068626,7.334293,3.940801,0.4926002,3.826468,10.0498,15.46538,19.96034,50.69802,38013,27.75610338,-17.99838148,0.2923458540042523
Canarias,Santa Cruz de Tenerife,Garachico,136.0,5446.0,1582.0,20367743.76,12874.68,3739.9456041131107,9731.83,0.4301608,0.1674492,5.061614,3.32455,0.7691697,3.745953,9.952783,15.15313,23.58802,47.56011,38015,28.37278109,-16.76005319,0.29048843187660667
Canarias,Santa Cruz de Tenerife,Granadilla de Abona,1210.0,36224.0,13997.0,208952394.89000002,14928.37,5768.34129002871,11423.74,0.43972893,0.1812687,10.26985,7.427351,2.484702,4.06769,10.63387,15.35485,20.72758,49.21601,38017,28.12472743,-16.57532803,0.38640128091872794
Canarias,Santa Cruz de Tenerife,"Guancha, La",175.0,5379.0,1851.0,23141664.75,12502.25,4302.224344673731,10891.54,0.36772006,0.12810776,4.447994,2.985604,0.538989,4.36687,11.44934,18.12139,25.71404,40.34836,38018,28.37265254,-16.64986882,0.3441160066926938
