COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
35031000000,1350311,35270,35,Las Palmas,Valsequillo de Gran Canaria,9191,3880.13,32294,35031002005,Valsequillo,1466,No disponible,-15.49707567,27.98926186,Mapa,503,MDT5
35032000000,1350326,35280,35,Las Palmas,Valleseco,3810,2212.89,24542,35032001001,Valleseco,700,No disponible,-15.57294466,28.04857994,Mapa,1057,MDT5
35033000000,1350332,35290,35,Las Palmas,Vega de San Mateo,7562,3821.39,30039,35033001109,Vega de San Mateo,2442,No disponible,-15.53095404,28.00908468,Mapa,831,MDT5
35034000000,1350347,35330,35,Las Palmas,Yaiza,16257,21209.38,83004,35034000701,Yaiza,902,No disponible,-13.76346053,28.95079969,Mapa,186,MDT5
36001000000,1360010,36010,36,Pontevedra,Arbo,2711,4266,33435,36001011101,O Pazo,285,0262-2,-8.312807786,42.11072066,GPS. PNRGM,109,GPS. PNRGM
36002000000,1360025,36020,36,Pontevedra,Barro,3699,3763.6494,31578,36002041301,Santo Antoniño,493,0152-4,-8.637939017,42.52355405,GPS. PNRGM,94,GPS. PNRGM
36003000000,1360031,36030,36,Pontevedra,Baiona,12169,3447.2315,36705,36003040101,Baiona,2744,0261-1,-8.849618106,42.11920952,GPS. PNRGM,7,GPS. PNRGM
36004000000,1360046,36040,36,Pontevedra,Bueu,12145,3083.9934,56108,36004030101,Bueu,3912,0223-1,-8.784617008,42.32662932,GPS. PNRGM,7,GPS. PNRGM
36005000000,1360059,36050,36,Pontevedra,Caldas de Reis,9825,6825.4664,46514,36005030101,Caldas de Reis,4553,0152-2,-8.642382294,42.60258458,GPS. PNRGM,23,GPS. PNRGM
36006000000,1360062,36060,36,Pontevedra,Cambados,13900,2344.1881,50200,36006010101,Cambados,6934,0152-3,-8.814658997,42.51547459,GPS. PNRGM,6,GPS. PNRGM
36007000000,1360078,36070,36,Pontevedra,Campo Lameiro,1867,6376.57,52208,36007010101,A Lagoa,191,0152-4,-8.544008172,42.54038386,GPS. PNRGM,250,GPS. PNRGM
36008000000,1360084,36080,36,Pontevedra,Cangas,26490,3808.3855,51091,36008020101,Cangas,6809,0223-1,-8.780163008,42.26376663,GPS. PNRGM,6,GPS. PNRGM
36009000000,1360097,36090,36,Pontevedra,A Cañiza,5233,10503.04,56015,36009020301,A Cañiza,1972,0224-4,-8.273358578,42.21275362,GPS. PNRGM,568,GPS. PNRGM
36010000000,1360101,36100,36,Pontevedra,Catoira,3337,2944.3677,24873,36010020401,Catoira,38,0152-1,-8.722751367,42.66627913,GPS. PNRGM,21,GPS. PNRGM
36013000000,1360139,36130,36,Pontevedra,Covelo,2505,13190437,57105,36013050501,Santiago de Covelo,262,0224-3,-8.363300306,42.23211121,GPS. PNRGM,384,GPS. PNRGM
36014000000,1360144,36140,36,Pontevedra,Crecente,2082,5745.5092,47901,36014040501,Crecente,165,0262-2,-8.222977175,42.15200916,GPS. PNRGM,222,GPS. PNRGM
36015000000,1360157,36150,36,Pontevedra,Cuntis,4750,7988.0602,45972,36015040501,Cuntis,958,0152-2,-8.562993922,42.63288354,GPS. PNRGM,166,GPS. PNRGM
36016000000,1360160,36160,36,Pontevedra,Dozón,1179,7422.8564,45197,36016020501,O Castro,136,0154-3,-8.046405883,42.56679894,GPS. PNRGM,745,GPS. PNRGM
36017000000,1360176,36170,36,Pontevedra,A Estrada,20700,28073.51,103225,36017190201,A Estrada,8296,0121-3,-8.489019317,42.68852024,GPS. PNRGM,297,GPS. PNRGM
36018000000,1360182,36180,36,Pontevedra,Forcarei,3523,16838.72,75830,36018040601,Forcarei,469,0153-2,-8.350910786,42.59199219,GPS. PNRGM,592,GPS. PNRGM
36019000000,1360195,36190,36,Pontevedra,Fornelos de Montes,1694,7901431,54736,36019030201,A Igrexa,157,0186-3,-8.452987056,42.34058507,GPS. PNRGM,336,GPS. PNRGM
36020000000,1360209,36200,36,Pontevedra,Agolada,2431,14785.4497,73870,36020140401,Agolada,429,0122-2,-8.019000742,42.76267156,GPS. PNRGM,581,GPS. PNRGM
36021000000,1360216,36210,36,Pontevedra,Gondomar,14233,7450.5788,42852,36021051001,Gondomar,2329,0261-1,-8.761521242,42.11063919,GPS. PNRGM,17,GPS. PNRGM
36022000000,1360221,36220,36,Pontevedra,O Grove,10746,2189.4221,52061,36022010901,O Grove,7013,0184-2,-8.865219619,42.4965068,GPS. PNRGM,5,GPS. PNRGM
36023000000,1360237,36230,36,Pontevedra,A Guarda,10051,2050.3865,24895,36023020101,A Guarda,6016,0298-4,-8.874218844,41.90117013,GPS. PNRGM,35,GPS. PNRGM
36024000000,1360242,36240,36,Pontevedra,Lalín,20075,32682.8374,121708,36024270701,Lalín,10084,0154-1,-8.113727986,42.66243867,GPS. PNRGM,536,GPS. PNRGM
36025000000,1360255,36250,36,Pontevedra,A Lama,2478,11176.42,51638,36025091501,A Pedreira,205,0186-3,-8.442650242,42.3975886,GPS. PNRGM,431,GPS. PNRGM
36026000000,1360268,36260,36,Pontevedra,Marín,24637,3668.2219,34012,36026040101,Marín,16056,0185-3,-8.698978231,42.39282938,GPS. PNRGM,6,GPS. PNRGM
36027000000,1360274,36270,36,Pontevedra,Meaño,5318,2777.0784,24793,36027040301,As Covas,149,0185-1,-8.781782572,42.44427005,GPS. PNRGM,91,GPS. PNRGM
36028000000,1360280,36280,36,Pontevedra,Meis,4788,5239.1961,46437,36028051501,O Mosteiro,196,0152-3,-8.703611017,42.51841126,GPS. PNRGM,54,GPS. PNRGM
36029000000,1360293,36290,36,Pontevedra,Moaña,19439,3505.5228,34578,36029000001,Moaña,0,0223-1,-8.733298533,42.28717347,GPS. PNRGM,8,GPS. PNRGM
36030000000,1360307,36300,36,Pontevedra,Mondariz,4548,8512.4095,59372,36030050601,Mondariz,921,0224-3,-8.455310697,42.23441333,GPS. PNRGM,122,GPS. PNRGM
36031000000,1360314,36310,36,Pontevedra,Mondariz-Balneario,627,230.6809,7043,36031010101,Mondariz-Balneario o Troncoso,509,0224-3,-8.470391822,42.22514445,GPS. PNRGM,73,GPS. PNRGM
36032000000,1360329,36320,36,Pontevedra,Moraña,4246,4124.6545,35084,36032091001,Santa Lucía de Moraña,1071,0152-4,-8.590855639,42.5892188,GPS. PNRGM,161,GPS. PNRGM
36033000000,1360335,36330,36,Pontevedra,Mos,15132,5320944,40687,36033070400,Reguengo,173,0223-4,-8.640131789,42.19133538,GPS. PNRGM,131,GPS. PNRGM
36034000000,1360340,36340,36,Pontevedra,As Neves,3968,6583.51,40814,36034050601,As Neves,433,0262-1,-8.415414983,42.08834982,GPS. PNRGM,161,GPS. PNRGM
36035000000,1360353,36350,36,Pontevedra,Nigrán,17622,3477.1979,35085,36035000001,Nigrán,0,0261-1,-8.806531958,42.14158005,GPS. PNRGM,39,GPS. PNRGM
36036000000,1360366,36360,36,Pontevedra,Oia,3004,8329.5313,54916,36036040201,O Arrabal,261,0298-2,-8.873694414,42.00200903,GPS. PNRGM,49,GPS. PNRGM
36037000000,1360372,36370,36,Pontevedra,Pazos de Borbén,2991,4998.9568,32732,36037070201,Pazos,234,0223-2,-8.531697219,42.29355226,GPS. PNRGM,242,GPS. PNRGM
36038000000,1360388,36001,36,Pontevedra,Pontevedra,82671,11822.45,69149,36038000101,Pontevedra,62567,0185-2,-8.643672092,42.43158576,GPS. PNRGM,20,GPS. PNRGM
36039000000,1360391,36380,36,Pontevedra,O Porriño,19600,6124.7175,43548,36039070801,O Porriño,7183,0261-2,-8.6209544,42.16185882,GPS. PNRGM,31,GPS. PNRGM
36040000000,1360405,36390,36,Pontevedra,Portas,3016,2262.0571,29144,36040030500,Currás,40,0152-3,-8.657119289,42.58056561,GPS. PNRGM,53,GPS. PNRGM
36041000000,1360412,36400,36,Pontevedra,Poio,16871,3392.9003,34981,36041020801,O Convento,27,0185-2,-8.685772728,42.44613645,GPS. PNRGM,47,GPS. PNRGM
36042000000,1360427,36420,36,Pontevedra,Ponteareas,22893,12553.2289,63311,36042230101,Ponteareas,11367,0224-3,-8.503197592,42.17363999,GPS. PNRGM,45,GPS. PNRGM
36043000000,1360433,36410,36,Pontevedra,Ponte Caldelas,5562,8699.65,43080,36043070901,Ponte Caldelas,936,0186-3,-8.503214544,42.39070726,GPS. PNRGM,304,GPS. PNRGM
36044000000,1360448,36430,36,Pontevedra,Pontecesures,3037,669.3695,15254,36044010601,Infesta,291,0120-4,-8.651138889,42.72177778,GPS. PNRGM,19,GPS. PNRGM
36045000000,1360451,36440,36,Pontevedra,Redondela,29392,5208.2718,44115,36045080101,Redondela,7079,0223-2,-8.608908311,42.28378165,GPS. PNRGM,5,GPS. PNRGM
36046000000,1360464,36450,36,Pontevedra,Ribadumia,5081,1970.5309,32046,36046060501,A Escusa,667,0152-3,-8.767605508,42.50315888,GPS. PNRGM,25,GPS. PNRGM
36047000000,1360470,36460,36,Pontevedra,Rodeiro,2567,15489.7426,64925,36047170601,Rodeiro,313,0154-2,-7.949987914,42.64950968,GPS. PNRGM,632,GPS. PNRGM
36048000000,1360486,36470,36,Pontevedra,O Rosal,6328,4412.6552,31268,36048020201,O Calvario,562,0299-1,-8.837308428,41.93706086,GPS. PNRGM,43,GPS. PNRGM
36049000000,1360499,36480,36,Pontevedra,Salceda de Caselas,9017,3591.5872,32323,36049060801,A Esfarrapada,4050,0261-2,-8.557863294,42.1023707,GPS. PNRGM,73,GPS. PNRGM
36050000000,1360502,36490,36,Pontevedra,Salvaterra de Miño,9657,6253.6383,61216,36050140501,O Castelo,207,0262-1,-8.498197058,42.08320267,GPS. PNRGM,41,GPS. PNRGM
36051000000,1360519,36500,36,Pontevedra,Sanxenxo,17241,4508.1967,47971,36051081001,Sanxenxo,2263,0185-3,-8.806674828,42.40028441,GPS. PNRGM,9,GPS. PNRGM
36052000000,1360524,36510,36,Pontevedra,Silleda,8669,16795857,77585,36052300801,Silleda,3004,0121-4,-8.24800175,42.69761087,GPS. PNRGM,487,GPS. PNRGM
36053000000,1360530,36520,36,Pontevedra,Soutomaior,7242,2498865,26503,36053020900,O Rial,206,0223-2,-8.571859714,42.33680364,GPS. PNRGM,57,GPS. PNRGM
36054000000,1360545,36530,36,Pontevedra,Tomiño,13585,10660.6129,51867,36054142201,O Seixo,1235,0299-1,-8.742831303,41.99132471,GPS. PNRGM,51,GPS. PNRGM
36055000000,1360558,36540,36,Pontevedra,Tui,16860,6831.9697,47623,36055120101,Tui,6087,0261-4,-8.644418778,42.04641675,GPS. PNRGM,53,GPS. PNRGM
36056000000,1360561,36550,36,Pontevedra,Valga,5986,4063.9283,32028,36056041101,Ponte Valga,493,0120-4,-8.648553658,42.69955826,GPS. PNRGM,33,GPS. PNRGM
36057000000,1360577,36560,36,Pontevedra,Vigo,292986,10905.5595,104212,36057000201,Vigo,198867,0223-3,-8.726788225,42.23588559,GPS. PNRGM,62,GPS. PNRGM
36058000000,1360583,36570,36,Pontevedra,Vilaboa,6023,3688.9978,36069,36058051700,O Toural,106,0185-4,-8.638079883,42.35967312,GPS. PNRGM,34,GPS. PNRGM
36059000000,1360596,36580,36,Pontevedra,Vila de Cruces,5389,15496.3921,99618,36059100101,Vila de Cruces,1181,0122-1,-8.169983456,42.79403339,GPS. PNRGM,478,GPS. PNRGM
36060000000,1360600,36590,36,Pontevedra,Vilagarcía de Arousa,37479,4423.6773,54844,36060120101,Vilagarcía,19647,0152-1,-8.763673197,42.59707226,GPS. PNRGM,7,GPS. PNRGM
36061000000,1360617,36600,36,Pontevedra,Vilanova de Arousa,10361,3364563,57855,36061070501,Vilanova de Arousa,2106,0152-3,-8.826642719,42.56208043,GPS. PNRGM,6,GPS. PNRGM
36901000000,1369011,36235,36,Pontevedra,A Illa de Arousa,4968,691,45673,36901010201,Arousa,1992,0151-4,-8.873736403,42.56403321,GPS. PNRGM,8,GPS. PNRGM
36902000000,1369026,0,36,Pontevedra,Cerdedo-Cotobade,6107,21453.42,90455,36902040401,A Chan,67,0186-1,-8.482026058,42.47192825,GPS. PNRGM,374,GPS. PNRGM
37001000000,1370016,37004,37,Salamanca,Abusejo,203,2310.3124,22597,37001000101,Abusejo,203,0502-3,-6.14229505,40.70974359,Mapa,839,MDT5
37002000000,1370021,37006,37,Salamanca,Agallas,153,4461.2264,45500,37002000101,Agallas,130,0551-1,-6.4408691,40.448251,Mapa,803,MDT5
37003000000,1370037,37008,37,Salamanca,Ahigal de los Aceiteros,126,2793209,26780,37003000101,Ahigal de los Aceiteros,126,0475-3,-6.74689866,40.87229512,Mapa,632,MDT5
37004000000,1370042,37010,37,Salamanca,Ahigal de Villarino,35,2410.5152,19918,37004000101,Ahigal de Villarino,35,0450-1,-6.37930035,41.15796469,Mapa,764,MDT5
37005000000,1370055,37012,37,Salamanca,La Alameda de Gardón,79,3227.4944,26075,37005000101,La Alameda de Gardón,72,0525-1,-6.75822367,40.6503007,Mapa,712,MDT5
37006000000,1370068,37014,37,Salamanca,La Alamedilla,140,1933.6431,20964,37006000101,La Alamedilla,139,0550-1,-6.82757395,40.47239117,Mapa,756,MDT5
37007000000,1370074,37016,37,Salamanca,Alaraz,481,4917.4247,36973,37007000101,Alaraz,458,0504-4,-5.28800069,40.74752801,Mapa,881,MDT5
37008000000,1370080,37018,37,Salamanca,Alba de Tormes,5198,4650.8701,45941,37008000101,Alba de Tormes,4875,0504-1,-5.51211229,40.82743588,Mapa,836,MDT5
37009000000,1370093,37020,37,Salamanca,Alba de Yeltes,225,2235.5902,24786,37009000101,Alba de Yeltes,210,0501-4,-6.31599973,40.67159061,Mapa,786,MDT5
37010000000,1370107,37022,37,Salamanca,La Alberca,1128,6073.0319,34968,37010000101,La Alberca,1066,0552-1,-6.10993723,40.48866243,Mapa,1044,MDT5
37011000000,1370114,37024,37,Salamanca,La Alberguería de Argañán,123,3006326,23994,37011000101,La Alberguería de Argañán,123,0550-3,-6.81331694,40.41223781,Mapa,736,MDT5
37012000000,1370129,37026,37,Salamanca,Alconada,160,2125.5215,25854,37012000101,Alconada,145,0479-3,-5.36395007,40.91087853,Mapa,829,MDT5
37013000000,1370135,37030,37,Salamanca,Aldeacipreste,119,3716.8319,28673,37013000101,Aldeacipreste,78,0552-4,-5.89609156,40.38095565,Mapa,864,MDT5
37014000000,1370140,37032,37,Salamanca,Aldeadávila de la Ribera,1258,4618.4439,32688,37014000101,Aldeadávila de la Ribera,997,0422-4,-6.61955778,41.21845758,Mapa,687,MDT5
37015000000,1370153,37028,37,Salamanca,Aldea del Obispo,281,4191855,34627,37015000101,Aldea del Obispo,222,0500-3,-6.79136324,40.70728221,Mapa,690,MDT5
37016000000,1370166,37034,37,Salamanca,Aldealengua,677,547.7358,11770,37016000101,Aldealengua,677,0478-2,-5.5496339,40.98227385,Mapa,790,MDT5
37017000000,1370172,37036,37,Salamanca,Aldeanueva de Figueroa,263,5563.7393,39243,37017000101,Aldeanueva de Figueroa,260,0452-2,-5.52347397,41.14689386,Mapa,865,MDT5
37018000000,1370188,37038,37,Salamanca,Aldeanueva de la Sierra,107,1450.5213,16763,37018000101,Aldeanueva de la Sierra,107,0527-1,-6.09975201,40.61484759,Mapa,981,MDT5
37019000000,1370191,37040,37,Salamanca,Aldearrodrigo,148,841.4763,14822,37019000101,Aldearrodrigo,139,0452-1,-5.80622486,41.11036473,Mapa,782,MDT5
37020000000,1370205,37042,37,Salamanca,Aldearrubia,481,3284.4877,32623,37020000101,Aldearrubia,468,0453-3,-5.49931896,41.00767773,Mapa,811,MDT5
37021000000,1370212,37044,37,Salamanca,Aldeaseca de Alba,77,1757.8893,30452,37021000101,Aldeaseca de Alba,77,0504-1,-5.44630017,40.81839321,Mapa,862,MDT5
37022000000,1370227,37046,37,Salamanca,Aldeaseca de la Frontera,280,2429.7498,20619,37022000101,Aldeaseca de la Frontera,280,0479-2,-5.20729713,40.941953,Mapa,869,MDT5
37023000000,1370233,37048,37,Salamanca,Aldeatejada,1878,3150.6138,43874,37023000101,Aldeatejada,1771,0478-1,-5.69271976,40.92258038,Mapa,794,MDT5
37024000000,1370248,37049,37,Salamanca,Aldeavieja de Tormes,103,1285.0038,14728,37024000101,Aldeavieja de Tormes,103,0528-4,-5.61727689,40.58329506,Mapa,909,MDT5
37025000000,1370251,37050,37,Salamanca,Aldehuela de la Bóveda,289,7064.9698,52125,37025000101,Aldehuela de la Bóveda,193,0477-3,-6.04823708,40.84367513,Mapa,791,MDT5
37026000000,1370264,37052,37,Salamanca,Aldehuela de Yeltes,198,6045.7503,43055,37026000101,Aldehuela de Yeltes,188,0526-2,-6.24237223,40.66181147,Mapa,835,MDT5
37027000000,1370270,37054,37,Salamanca,Almenara de Tormes,254,1929.1498,24515,37027000101,Almenara de Tormes,248,0452-3,-5.82270954,41.06319014,Mapa,775,MDT5
37028000000,1370286,37056,37,Salamanca,Almendra,164,3907.3458,26179,37028000101,Almendra,154,0423-4,-6.3407647,41.22971069,Mapa,768,MDT5
37029000000,1370299,37058,37,Salamanca,Anaya de Alba,211,3703.5676,39293,37029000101,Anaya de Alba,163,0504-3,-5.49313584,40.72821716,Mapa,878,MDT5
37030000000,1370303,37060,37,Salamanca,Añover de Tormes,94,2023.5762,25588,37030000101,Añover de Tormes,66,0451-2,-5.91530575,41.13619509,Mapa,806,MDT5
37031000000,1370310,37062,37,Salamanca,Arabayona de Mógica,380,2325.5934,23397,37031000101,Arabayona de Mógica,380,0453-3,-5.38598528,41.0473439,Mapa,856,MDT5
37032000000,1370325,37064,37,Salamanca,Arapiles,653,2526.1175,38408,37032000101,Arapiles,355,0478-4,-5.64470392,40.89413145,Mapa,838,MDT5
37033000000,1370331,37066,37,Salamanca,Arcediano,103,1148.1722,17450,37033000101,Arcediano,100,0452-2,-5.56092738,41.09245804,Mapa,823,MDT5
37034000000,1370346,37068,37,Salamanca,El Arco,87,709.6183,12022,37034000101,El Arco,75,0452-1,-5.8247809,41.10987483,Mapa,776,MDT5
37035000000,1370359,37070,37,Salamanca,Armenteros,209,3892.9153,30616,37035000101,Armenteros,120,0529-1,-5.44917699,40.59292861,Mapa,1043,MDT5
37036000000,1370362,37072,37,Salamanca,San Miguel del Robledo,60,1038.5545,16002,37036000101,San Miguel del Robledo,57,0527-3,-6.044631,40.53641301,Mapa,1015,MDT5
37037000000,1370378,37074,37,Salamanca,La Atalaya,117,2412.7906,23967,37037000101,La Atalaya,115,0526-3,-6.41387644,40.5024331,Mapa,796,MDT5
37038000000,1370384,37076,37,Salamanca,Babilafuente,919,2260.0896,24482,37038000101,Babilafuente,912,0479-1,-5.4260907,40.97667341,Mapa,800,MDT5
37039000000,1370397,37078,37,Salamanca,Bañobárez,302,5049.1176,69684,37039000101,Bañobárez,302,0475-4,-6.61283778,40.85009715,Mapa,746,MDT5
37040000000,1370401,37080,37,Salamanca,Barbadillo,414,3610.1475,64356,37040000101,Barbadillo,403,0477-2,-5.88168623,40.93149186,Mapa,802,MDT5
37041000000,1370418,37082,37,Salamanca,Barbalos,77,3756.4363,37656,37041000201,Barbalos,38,0502-4,-5.94264031,40.6775343,Mapa,904,MDT5
37042000000,1370423,37084,37,Salamanca,Barceo,49,2112.6848,18989,37042000201,Barceo,20,0450-3,-6.45280877,41.0605566,Mapa,718,MDT5
37044000000,1370444,37086,37,Salamanca,Barruecopardo,461,3784.6349,26587,37044000101,Barruecopardo,461,0449-4,-6.66619211,41.07079608,Mapa,719,MDT5
37045000000,1370457,37088,37,Salamanca,La Bastida,27,1853.0736,25588,37045000101,La Bastida,27,0527-1,-6.05852865,40.58515328,Mapa,1112,MDT5
37046000000,1370460,37090,37,Salamanca,Béjar,13221,4573.5575,45025,37046000101,Béjar,12709,0553-3,-5.76748422,40.3870342,Mapa,953,MDT5
37047000000,1370476,37092,37,Salamanca,Beleña,229,2662.6522,31716,37047000101,Beleña,228,0503-4,-5.62748294,40.75098739,Mapa,883,MDT5
37049000000,1370495,37094,37,Salamanca,Bermellar,136,2845692,23645,37049000101,Bermellar,136,0475-2,-6.67042824,40.99927404,Mapa,639,MDT5
37050000000,1370508,37096,37,Salamanca,Berrocal de Huebra,69,3869.7012,31712,37050000101,Berrocal de Huebra,43,0502-4,-6.00063426,40.7189215,Mapa,899,MDT5
37051000000,1370515,37098,37,Salamanca,Berrocal de Salvatierra,85,3055.0891,28034,37051000101,Berrocal de Salvatierra,85,0528-1,-5.6908246,40.63225215,Mapa,892,MDT5
37052000000,1370520,37100,37,Salamanca,Boada,292,3019.9352,31726,37052000101,Boada,290,0501-2,-6.30528522,40.81524786,Mapa,775,MDT5
37054000000,1370541,37102,37,Salamanca,El Bodón,285,6073.6778,43235,37054000201,El Bodón,268,0550-2,-6.57413273,40.48773188,Mapa,792,MDT5
37055000000,1370554,37104,37,Salamanca,Bogajo,141,3291.0181,25957,37055000101,Bogajo,141,0475-4,-6.53099295,40.9068766,Mapa,711,MDT5
37056000000,1370567,37106,37,Salamanca,La Bouza,52,1457.1121,20813,37056000101,La Bouza,52,0475-3,-6.79484997,40.83542716,Mapa,608,MDT5
37057000000,1370573,37108,37,Salamanca,Bóveda del Río Almar,237,2301.2898,25466,37057000101,Bóveda del Río Almar,237,0479-4,-5.21100686,40.8572382,Mapa,879,MDT5
37058000000,1370589,37110,37,Salamanca,Brincones,58,1489.8497,16681,37058000101,Brincones,57,0450-2,-6.34850052,41.11137935,Mapa,763,MDT5
37059000000,1370592,37112,37,Salamanca,Buenamadre,133,5924.1034,55075,37059000201,Buenamadre,123,0476-4,-6.25018306,40.85624372,Mapa,754,MDT5
37060000000,1370606,37114,37,Salamanca,Buenavista,326,2704.4354,30294,37060000101,Buenavista,72,0503-2,-5.61180865,40.76750246,Mapa,942,MDT5
37061000000,1370613,37116,37,Salamanca,El Cabaco,245,4734842,44283,37061000101,El Cabaco,231,0527-3,-6.1277772,40.56486594,Mapa,959,MDT5
37062000000,1370628,37122,37,Salamanca,Cabezabellosa de la Calzada,83,849.0392,13587,37062000101,Cabezabellosa de la Calzada,76,0453-3,-5.4889047,41.04371539,Mapa,855,MDT5
37063000000,1370634,37118,37,Salamanca,La Cabeza de Béjar,72,1391.0995,15964,37063000101,La Cabeza de Béjar,72,0553-2,-5.66241355,40.49703441,Mapa,1036,MDT5
37065000000,1370652,37120,37,Salamanca,Cabeza del Caballo,316,4498.1971,33088,37065000101,Cabeza del Caballo,259,0449-2,-6.55917189,41.12962787,Mapa,729,MDT5
37067000000,1370671,37124,37,Salamanca,Cabrerizos,4196,1153.8334,23358,37067000401,Cabrerizos,3884,0478-2,-5.60844794,40.97785858,Mapa,823,MDT5
37068000000,1370687,37126,37,Salamanca,Cabrillas,395,2485.3286,23695,37068000101,Cabrillas,395,0502-3,-6.17835912,40.74059759,Mapa,797,MDT5
37069000000,1370690,37128,37,Salamanca,Calvarrasa de Abajo,1152,2815.9609,31945,37069000201,Calvarrasa de Abajo,803,0478-2,-5.55092494,40.94576652,Mapa,797,MDT5
37070000000,1370704,37130,37,Salamanca,Calvarrasa de Arriba,603,2573.4649,30312,37070000101,Calvarrasa de Arriba,564,0478-4,-5.59241783,40.90597487,Mapa,850,MDT5
37071000000,1370711,37132,37,Salamanca,La Calzada de Béjar,87,946.4184,15056,37071000101,La Calzada de Béjar,84,0553-3,-5.81587734,40.40997794,Mapa,791,MDT5
37072000000,1370726,37133,37,Salamanca,Calzada de Don Diego,170,4408.8199,40569,37072000101,Calzada de Don Diego,160,0477-4,-5.90298081,40.90521575,Mapa,814,MDT5
37073000000,1370732,37134,37,Salamanca,Calzada de Valdunciel,666,2002.8247,24462,37073000101,Calzada de Valdunciel,639,0452-1,-5.70216827,41.08624847,Mapa,800,MDT5
37074000000,1370747,37136,37,Salamanca,Campillo de Azaba,162,2602.6542,26374,37074000101,Campillo de Azaba,162,0525-3,-6.68850023,40.51110031,Mapa,650,MDT5
37077000000,1370779,37138,37,Salamanca,El Campo de Peñaranda,271,4519.8285,40601,37077000201,El Campo de Peñaranda,271,0479-2,-5.25739282,40.98492097,Mapa,838,MDT5
